公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京弥财投资咨询有限公司,弥财,50-150人,A轮,朝阳区,自动化测试工程师,3-5年,本科,20k-35k,"技术大牛,弹性工作,外企文化,扁平管理"
北京小川在线网络技术有限公司,最右,150-500人,B轮,海淀区,高级推荐算法工程师,3-5年,本科,30k-60k,技术主导、大牛云集、高薪高股、六险一金
安一恒通（北京）科技有限公司,度小满金融,500-2000人,A轮,海淀区,基础架构研发工程师,1-3年,本科,15k-30k,弹性工作
北京睿企信息科技有限公司,北京睿企信息科技有限公司,15-50人,A轮,朝阳区,图像/视频算法工程师,3-5年,硕士,20k-40k,"五险一金,不定期团建,带薪年假,年终奖"
新华世纪电子商务有限公司,新华电商,50-150人,上市公司,大兴区,前端开发组长,5-10年,本科,15k-25k,六险一金、七小时工作、丰厚年终、氛围好
北京智慧星光信息技术有限公司,智慧星光,500-2000人,不需要融资,海淀区,自动化测试工程师,3-5年,本科,12k-20k,"五险一金,标准工时,行业火,领导好"
北京汇文立业文化传播有限公司,北京汇文立业文化传播有限公司,50-150人,B轮,昌平区,PHP项目经理,5-10年,大专,20k-30k,双休 五险一金 团建 饭补 全勤奖
杭州希夷科技有限公司,CoinXP,15-50人,A轮,朝阳区,测试工程师,5-10年,本科,25k-40k,"专项奖金,股票期权,绩效奖金,交通补助"
北京达佳互联信息技术有限公司,快手,500-2000人,D轮及以上,海淀区,数据分析师,3-5年,本科,15k-30k,有趣
江苏曲速教育科技有限公司,极课大数据,150-500人,C轮,朝阳区,知识图谱算法,1-3年,硕士,20k-40k,"大数据,java"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,数据开发架构师-玩乐事业部(J13354),不限,本科,30k-50k,六险一金，团队和谐
沪江教育科技（上海）股份有限公司,沪江,500-2000人,D轮及以上,海淀区,BJ-高级测试工程师（音视频方向）,3-5年,本科,15k-30k,"技术大牛,弹性工作,全面福利"
北京看了吗视频信息技术有限公司,看了吗视频,50-150人,A轮,朝阳区,算法工程师（自然语言方向）,3-5年,本科,30k-60k,"五险一金,风口行业,团队融洽,快速发展"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,人工智能算法工程师,3-5年,本科,30k-60k,"高端团队,投资风口,快速上升,资金充足"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,资深测试开发工程师,5-10年,本科,25k-40k,"技术+管理,大平台"
北京大米未来科技有限公司,VIPKID,2000人以上,D轮及以上,东城区,教育产品数据开发工程师,3-5年,本科,25k-50k,"福利待遇好,行业独角兽,技术氛围好,牛人多"
北京与缘餐饮管理有限公司,湘与香缘,50-150人,不需要融资,海淀区,后端开发工程师,3-5年,本科,15k-20k,"优秀团队,股权激励,薪资竞争力,发展空间大"
北京狸米科技有限公司,狸米科技,150-500人,B轮,朝阳区,性能测试工程师,3-5年,本科,15k-25k,团队氛围好，升值空间大，大牛多
北京一人一亩田网络科技有限公司,一亩田,150-500人,C轮,海淀区,php实习生,应届毕业生,本科,9k-18k,"待遇优厚,offer,导师培养,空间大"
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,【5Miles】机器学习研发工程师,3-5年,本科,15k-30k,浓厚的技术氛围，良好的发展前景
北京吾好科技发展有限公司,吾好科技,150-500人,A轮,朝阳区,高级业务运维工程师,5-10年,本科,18k-25k,"从0-1,技术大牛,高成长潜力"
北京声智科技有限公司,声智科技,150-500人,A轮,海淀区,高级Java开发工程师,3-5年,本科,25k-35k,"人工智能,行业TOP,实力团队,福利多多"
悠易互通（北京）广告有限公司,悠易,150-500人,C轮,朝阳区,引擎开发工程师,应届毕业生,本科,8k-16k,"花样福利,畅饮咖啡,全员期权,海外年会"
北京瑞友科技股份有限公司,北京瑞友,2000人以上,上市公司,朝阳区,嵌入式C软件工程师（ID:ZY）,不限,本科,12k-24k,弹性工作制 、基本不加班 、双休
北京汇行科技有限公司,妙计旅行,150-500人,B轮,东城区,NLP算法工程师,1-3年,本科,15k-25k,七险一金 14薪 一年两次调薪
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,视频架构工程师（北京）,3-5年,本科,30k-50k,绩效奖金
精硕科技（北京）股份有限公司,AdMaster,500-2000人,不需要融资,海淀区,大数据开发工程师（北京校招）,应届毕业生,本科,10k-15k,"优秀团队,技术领先,扁平管理,福利完善"
同方知网（北京）技术有限公司,知网,2000人以上,上市公司,海淀区,内容研发工程师,不限,本科,11k-22k,年终奖励
东吴（苏州）金融科技有限公司,东吴在线,50-150人,不需要融资,朝阳区,量化开发工程师,不限,本科,15k-25k,接触全 高频交易 深度学习
北京毫米科技有限公司,homi,50-150人,A轮,朝阳区,深度学习算法工程师,1-3年,硕士,15k-30k,"弹性工作制,boss好,股票期权,福利好"
盛和（北京）资讯科技有限公司,盛和资讯,15-50人,A轮,海淀区,数据统计分析及优化算法实习生,应届毕业生,硕士,4k-8k,"发展前景,挑战性强"
北京优虎商务服务有限公司,老虎集团,150-500人,C轮,朝阳区,安全开发工程师,3-5年,本科,20k-35k,"加班少,福利好"
北京蓦然认知科技有限公司,蓦然认知科技,50-150人,A轮,海淀区,系统架构工程师,1-3年,本科,20k-40k,"五险一金,扁平化管理,弹性时间,技术优势"
完美世界（北京）软件科技发展有限公司,完美世界,2000人以上,上市公司,朝阳区,大数据开发工程师(3610),不限,本科,15k-20k,1
搜游网络科技（北京）有限公司,搜游网络,50-150人,B轮,海淀区,H5游戏开发工程师,1-3年,本科,10k-20k,"H5游戏,Laya,敏捷开发"
北京链家房地产经纪有限公司,北京链家,2000人以上,不需要融资,朝阳区,数据分析师,1-3年,本科,8k-15k,"平台大,挑战大,数据量大,领导好"
普信恒业科技发展（北京）有限公司,宜信,2000人以上,上市公司,朝阳区,测试开发工程师,3-5年,本科,15k-30k,"六险一金,午餐补贴,超长年假,紧邻地铁"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,推荐算法工程师,3-5年,本科,25k-40k,"六险一金,带薪年级,交通补贴,通讯补贴"
北京汇行科技有限公司,妙计旅行,150-500人,B轮,东城区,爬虫开发经理／主管,3-5年,本科,20k-30k,"七险一金,14薪,提供三餐,晋升空间"
北京右划网络科技有限公司,右划,50-150人,A轮,朝阳区,高级/资深运维工程师,3-5年,本科,30k-60k,短视频、大牛云集、工程师文化、一年15薪
启迪云控（北京）科技有限公司,启迪云控,50-150人,不需要融资,海淀区,测试工程师,3-5年,本科,10k-20k,"带薪年假,年底双薪,弹性工作,八险一金"
北京毫米科技有限公司,homi,50-150人,A轮,朝阳区,机器学习算法工程师（Leader）,3-5年,硕士,25k-50k,弹性工作、大咖云集
精硕科技（北京）股份有限公司,AdMaster,500-2000人,不需要融资,海淀区,大数据开发工程师,1-3年,本科,10k-20k,"平台稳定,有发展空间"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,高级招聘专员,5-10年,本科,10K-20K,"上市公司,福利多多"
北京沃丰时代数据科技有限公司,Udesk－企业级智能客服平台,150-500人,C轮,西城区,语音识别,3-5年,硕士,30k-50k,"团队强悍,待遇丰厚,数据规模"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,数据分析师/数据挖掘工程师,不限,本科,16k-32k,"高端团队,发展空间大,技术导向,团队氛围好"
新奥数能科技有限公司,新奥数能科技有限公司,150-500人,不需要融资,朝阳区,高级运维工程师,5-10年,不限,18k-35k,年终多薪 发展空间大 团队氛围好
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Golang 开发工程师,3-5年,本科,18k-28k,"弹性工时,一日三餐"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,网络平台研发高级研发工程师,3-5年,不限,15k-30k,14.6月薪酬
北京睿企信息科技有限公司,北京睿企信息科技有限公司,15-50人,A轮,朝阳区,NLP工程师,1-3年,本科,20k-40k,"五险一金,领导好,餐补,发展空间大"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,大数据开发工程师,1-3年,本科,20k-40k,"团队氛围好,技术大牛多"
国美金控投资有限公司,国美金控,2000人以上,未融资,朝阳区,高级NLP自然语言处理工程师,5-10年,硕士,25k-35k,"14薪,高学历团队"
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,AI研发工程师,1-3年,本科,15k-30k,"扁平化,薪资福利优,团队氛围好,发展空间大"
北京言之有物科技有限公司,言之有物科技,50-150人,A轮,朝阳区,推荐算法工程师,1-3年,本科,20k-35k,"工作氛围好,五险一金,时尚电商,扁平管理"
北京链家房地产经纪有限公司,北京链家,2000人以上,不需要融资,朝阳区,高级数据分析师,3-5年,本科,20k-40k,"平台大,数据量大,产品思维,氛围好"
北京夜神数娱科技有限公司,夜神数娱,50-150人,B轮,海淀区,前端研发工程师,1-3年,本科,15k-25k,"技术大咖,气氛活跃,队友给力,福利多多"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,推荐算法专家,3-5年,本科,40k-60k,"上市公司,丰富福利,免费旅游,数据驱动"
中科视拓（北京）科技有限公司,中科视拓,50-150人,A轮,海淀区,C++工程师,1-3年,本科,15k-25k,"全额公积金,成长快,福利好"
北京志凌海纳科技有限公司,SmartX,50-150人,B轮,海淀区,企业云系统工程师,不限,本科,13k-26k,技术大牛多、行业前景好、公司高速发展
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级Golang开发工程师,3-5年,本科,20k-40k,"竞争力薪酬,牛人多,发展快,福利好"
北京汇行科技有限公司,妙计旅行,150-500人,B轮,东城区,C++算法工程师,1-3年,本科,12k-24k,"大牛带队,包三餐,成长空间大"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,手机测试工程师,不限,本科,10k-20k,"发展空间大,餐补,车补,房补"
红旗智行科技（北京）有限公司,红旗智行科技（北京）有限公司,2000人以上,不需要融资,大兴区,大数据工程师,1-3年,本科,10k-15k,五险一金；带薪年假；餐补；交通补助。
北京火币天下网络技术有限公司,火币网,150-500人,A轮,海淀区,资深调优工程师,5-10年,本科,30k-50k,"福利稳稳哒,团队技术强,数字资产"
树根互联技术有限公司,树根互联技术有限公司,150-500人,A轮,海淀区,OpenStack开发工程师,1-3年,本科,15k-30k,五险一金、餐补、弹性工作、绩效奖金
北京万集科技股份有限公司,万集科技,500-2000人,上市公司,海淀区,算法工程师,3-5年,硕士,20k-25k,"上市公司,点云算法"
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,大数据开发工程师,5-10年,大专,25k-35k,"弹性工作制,免费下午茶,绩效奖金,七险一金"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,高级Java工程师,3-5年,大专,25k-45k,"15薪,弹性上班,国际项目"
生命奇点（北京）科技有限公司,生命奇点,50-150人,A轮,海淀区,测试工程师,1-3年,本科,10k-20k,"高端团队,发展空间大,项目前景好,技术导向"
北京区块节点科技有限公司,区块节点,50-150人,不需要融资,朝阳区,运维工程师,不限,本科,15k-25k,"期权激励,年底多薪,绩效奖金,弹性工时"
跨越速运集团有限公司,跨越速运,2000人以上,不需要融资,朝阳区,算法工程师,3-5年,本科,25k-50k,大型企业！不需要融资！待遇优厚！
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,java高级工程师,5-10年,本科,25k-50k,"千万级流量,扁平化管理,技术分享,团队合作"
北京陌上花科技有限公司,Yi+,50-150人,B轮,海淀区,资深算法工程师,3-5年,硕士,35k-70k,"股票期权,奖金丰厚,晋升空间,弹性工作"
北京星尘纪元智能科技有限公司,星尘数据,15-50人,A轮,朝阳区,高级后端工程师,3-5年,本科,25k-35k,"股票期权,绩效奖金,带薪年假"
中科天玑数据科技股份有限公司,中科天玑,150-500人,B轮,海淀区,大数据算法工程师,1-3年,硕士,15k-25k,"发展平台好,福利待遇优,技术牛人多,位置便利"
艾普拉斯投资顾问（北京）有限公司,以太创服,150-500人,B轮,朝阳区,算法工程师--中级,1-3年,本科,20k-40k,"团队背景强,发展空间大,团队氛围佳"
北京奇点机智信息技术有限公司,奇点机智,15-50人,A轮,海淀区,算法工程师 (Full-time),1-3年,本科,20k-40k,只要你够牛，待遇一定优！
联通支付有限公司,联通支付有限公司,150-500人,不需要融资,西城区,运维开发工程师,3-5年,本科,15k-30k,扁平管理
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,海淀区,JAVA架构师,5-10年,本科,30k-50k,"扁平化管理,发展空间大"
北明软件有限公司,北明软件,2000人以上,上市公司,西城区,高级Java工程师,3-5年,本科,18k-26k,"五险一金,年底双薪,餐补,发展空间大"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,运维开发工程师,不限,本科,15k-30k,空间大
北京热云科技有限公司,热云数据,50-150人,B轮,朝阳区,建模工程师,1-3年,本科,15k-30k,"六险一金,带薪假期,各种补助,工作居住证"
北京世纪高通科技有限公司,世纪高通,150-500人,上市公司,海淀区,高级软件工程师,不限,本科,10k-20k,一年多薪、节日福利、全员旅游、各类补贴
北京狸米科技有限公司,狸米科技,150-500人,B轮,朝阳区,高级测试工程师,5-10年,本科,16k-30k,团队管理 上升空间
红旗智行科技（北京）有限公司,红旗智行科技（北京）有限公司,2000人以上,不需要融资,大兴区,大数据高级工程师,5-10年,本科,25k-35k,五险一金；带薪年假；餐补；交通补助。
